playerid,Name,Team,position,PA,AB,R,HR,RBI,SB,AVG,marginal_total_points,dollar_value,auction_value,status,NFBC_ADP,salary
14523,Pedro Severino,MIL,catcher,281.2,253.2,28.433582487122884,8.692864279290328,32.77357146594718,0.5611584988962472,0.2358,-2.6709447308784524,0.954977338547671,1.4570035056445765,,503.92,NA
9112,Khris Davis,NA,"dh, of",248.2,222.4,28.964817141989904,11.464082480463674,33.86604946519052,0.22875576036866357,0.2264,-2.6741693509486564,-9.055942678355853,-13.816600349226153,,NA,NA
5497,Marwin Gonzalez,NA,"3b, of, ss",292.75,264,30.3407998527828,7.2183315398608245,30.677624841219433,2.3175317474836734,0.2315,-2.7045704925488514,-9.15889464569864,-13.973673581518312,,NA,NA
16313,Yairo Muñoz,PHI,"of, ss",212.33333333333334,198.33333333333334,14.67264678659101,2.8806229626946758,13.949744456517367,3.8979596764457325,0.2773333333333333,-2.7230995038606745,-9.221642229080727,-14.06940721337335,,NA,NA
17766,DJ Stewart,BAL,of,271.4,232.2,32.812664086356165,10.772078276621285,32.4839894474145,1.4325363802641402,0.2186,-2.7237183933747113,-9.223738067910594,-14.072604822781575,,NA,NA
17766,DJ Stewart,BAL,of,271.4,232.2,32.812664086356165,10.772078276621285,32.4839894474145,1.4325363802641402,0.2186,-2.7237183933747113,-9.223738067910594,-14.072604822781575,,729.62,NA
12976,Austin Hedges,CLE,catcher,350.6,319.8,34.70474848922007,12.228925745291416,39.98504556365049,1.5867394220481652,0.2,-2.7644532889284705,0.6383152164063518,0.9738739030443554,,617.23,NA
6885,Ian Desmond,COL,"of, ss",236,214.5,27.94802570812808,6.935633466748768,26.367668565270932,3.688635314039409,0.23199999999999998,-2.778213252924,-9.408282223339022,-14.354162793376304,,NA,NA
10953,Phil Gosselin,NA,of,247.75,225.5,26.714295129901256,4.890857520710843,25.561932067189833,2.150821063623048,0.248,-2.795264174062994,-9.466024327216296,-14.442259593558418,,693.54,NA
9892,Jay Bruce,NA,of,271,248,28,13,41,1,0.206,-2.795684527267193,-9.467447832620147,-14.444431427674262,,NA,NA
20078,Evan White,SEA,1b,271.4,247.8,30.04147735418703,10.036818290431194,33.286368415336156,1.200916259367872,0.2218,-2.8079166553239516,-9.50887133127666,-14.50763102448395,,709,NA
17750,Max Schrock,CIN,of,207.5,190.5,23.885622292348952,4.967007410122563,21.41298746928566,2.3182966986918547,0.25475000000000003,-2.826255950908559,-9.570976451700957,-14.602384454250455,,745.54,NA
13593,José Peraza,NYY,"2b, ss",199.8,184.8,21.793218650055266,4.872603376031096,20.731953644434395,3.448384507970868,0.2528,-2.830019991867663,-9.583723190852888,-14.621832081833057,,NA,NA
sa3007876,Brennen Davis,CHC,of,200.5,178.25,24.462021406338135,8.210639661354588,23.539475394068198,3.5110482003478025,0.235,-2.830811974763251,-9.586405201886386,-14.625924010845663,drafted,NA,1
10200,Tucker Barnhart,DET,catcher,377.25,335.75,35.048158463900435,7.49281460152711,35.96017336139261,0.2733695652173913,0.22425,-2.8363885572392964,0.39470997646749356,0.6022067710011096,drafted,393.69,2
19151,Estevan Florial,NYY,of,243.5,218.25,28.139793602979253,8.11503238217361,25.670892271260122,6.16806378804656,0.215,-2.84188854357885,-9.623915456138361,-14.683153192876162,,747.85,NA
18083,Austin Allen,OAK,catcher,232,215.6,25.63216253376219,8.063062355481584,28.91670739771098,0.19744680851063828,0.2426,-2.8502572650524076,0.34774428114462747,0.5305514761911636,,701.23,NA
24655,Owen Miller,CLE,"1b, 2b",248.75,230,25.92983167473389,5.303770715067587,24.955537246209737,1.4792918192529665,0.25,-2.851058531333864,-9.65496916761747,-14.730531664240882,,NA,NA
14503,Renato Núñez,NA,"1b, dh",207.8,187.4,25.453502494301926,9.040432374080593,28.569957699375855,0.08379032258064517,0.24059999999999998,-2.8530876029914762,-9.661840518758748,-14.741015245680188,,NA,NA
14352,Lewis Brinson,MIA,of,269.25,249,27.95367481982605,8.009719644671119,29.194563637920982,3.135810794057716,0.22525,-2.856390566577957,-9.67302584211804,-14.758080630049458,,744.77,NA
14735,Brett Phillips,TBR,of,245.8,213.8,31.001015983396268,8.037462663779616,27.43092659646088,8.91865162719174,0.1952,-2.877705156735381,-9.745206650939965,-14.868206480421723,,635.85,NA
14691,Harold Castro,DET,"2b, of",251,235.75,23.73744026706908,2.68946185344997,22.45226199177886,1.4190792679572124,0.26325,-2.893194531537241,-9.797660655126146,-14.948235256916659,,740.08,NA
14388,Ronald Guzmán,NA,1b,250.25,223,28.20939592032876,9.321867198029208,29.093351616181703,1.4200981529351981,0.228,-2.8972291160264945,-9.81132357660593,-14.969080698677265,,NA,NA
18027,Hoy Park,PIT,2b,234.4,201,27.807135858517526,4.810474651558099,20.57706219645481,5.035003464792795,0.2364,-2.8994883455969926,-9.818974346173095,-14.980753434385516,,NA,NA
16434,Christian Arroyo,BOS,2b,217.8,199.2,25.357889530331448,6.536916587570337,25.135572079205428,1.3578625209280077,0.2452,-2.9147220190522365,-9.870562430354278,-15.05946108164318,,655.54,NA
13807,Kevin Plawecki,BOS,catcher,220.4,198.4,23.870139597418415,4.916346716173976,24.588878598625243,0.3614632588933138,0.2574,-2.924179898079017,0.09740892856696387,0.1486162494902635,,606.85,NA
14968,Victor Caratini,SDP,catcher,257.5,227.5,26.954749765895464,6.2956153434541475,28.236039466744373,0.9434257311346679,0.24175,-2.9256678437642667,0.09237007385518264,0.14092849745348313,,592.31,NA
14968,Victor Caratini,SDP,catcher,257.5,227.5,26.954749765895464,6.2956153434541475,28.236039466744373,0.9434257311346679,0.24175,-2.9256678437642667,0.09237007385518264,0.14092849745348313,,592.31,NA
18353,Daz Cameron,DET,of,221.8,199.2,24.614610963852936,5.285118683288561,21.81687928578686,6.649467713827505,0.2284,-2.925891316772769,-9.908386706471552,-15.1171693650514,,680.23,NA
11339,Jake Marisnick,NA,of,240.8,219,27.33241677343147,7.159722902185271,26.27667231838626,5.496854627231839,0.2188,-2.932510002432874,-9.93080055917789,-15.151366052920244,,NA,NA
2900,Roberto Pérez,PIT,catcher,378.2,332.6,35.441190198835976,10.994759238555915,38.5855440147697,1.1929191971549256,0.2018,-2.9346529289565657,0.06194252578956,0.09450536005505783,,533.23,NA
16725,Jose Trevino,TEX,catcher,296.5,277.5,28.010169287248246,6.263374141341158,30.023845978609433,1.2636570939227187,0.236,-2.9505458043225845,0.008122086834239928,0.01239182178776539,,589.69,NA
14130,Daniel Vogelbach,NA,"1b, dh",235.5,196.75,29.519695616883116,9.599095279720279,28.938812281468532,0.33451704545454547,0.22925,-2.958025158270553,-10.017206376600546,-15.283194918183534,,725.38,NA
19318,Matt Thaiss,LAA,"1b, 3b",265,234.2,31.56830801229879,7.8407343100018085,30.07454783866884,0.9985567010309279,0.2276,-2.963989052405497,-10.037402810086212,-15.314008502131907,,625.77,NA
14773,Yu Chang,CLE,"1b, 3b",235.4,215.8,27.328965825803564,7.9278774586608725,29.105774720565982,1.314513541563159,0.2316,-2.9783125387056044,-10.085908590336057,-15.38801349577451,,NA,NA
4220,Ryan Zimmerman,NA,1b,209.2,191.8,23.112518491098232,8.337233021706012,28.932373238391698,0.15908745247148287,0.24059999999999998,-2.9941309592848873,-10.139476891826495,-15.469742349342587,,744,NA
1177,Albert Pujols,NA,1b,218,203.25,21.685925593158295,8.717669545106652,30.980541412931355,0.9178999866892947,0.23424999999999999,-3.009637527606409,-10.19198912101942,-15.549859959399868,,743,NA
11205,Adam Eaton,NA,of,239,209.4,28.575883665488767,4.6091130512637335,21.778173717377488,2.648198132340256,0.2428,-3.0133402111057004,-10.204528076158436,-15.5689905720932,,NA,NA
13608,Mallex Smith,TOR,of,242.33333333333334,219.33333333333334,16.603398802451014,1.8157638452039793,12.862112252743414,10.761110878124926,0.23766666666666666,-3.0259262409352,-10.247150045722028,-15.634018669164146,,NA,NA
21562,Romy Gonzalez,CHW,"3b, of",189.25,174,22.396821778657717,6.845623639568952,22.18407721337409,4.563239743903806,0.23249999999999998,-3.0326378107291867,-10.269878445968844,-15.668695260430349,,NA,NA
sa3018052,Seiya Suzuki,NA,dh,140,124,17,6,18,2,0.259,-3.046906400978698,-10.31819832344956,-15.742416623273144,drafted,NA,12
sa872850,Lorenzo Cedrola,CIN,of,245.5,229.5,15.782142857142855,2.254591836734694,11.022448979591836,2.5051020408163263,0.279,-3.048742192777281,-10.32441514187636,-15.751901587864637,,NA,NA
sa3004723,Nick Allen,OAK,ss,257,235.25,26.393976191846118,3.5890036808459738,21.384852892698913,5.290451101009231,0.23475000000000001,-3.066535021275702,-10.384669678452497,-15.843831592356612,,NA,NA
2829,Manny Piña,ATL,catcher,237,210.8,26.601106598652127,8.694289936124274,29.648097046609966,0.1645833333333333,0.2316,-3.0892703598572684,-0.4616617817740937,-0.7043547603861793,,567.08,NA
sa918412,Cooper Hummel,ARI,"catcher, of",216,184,26.68440337484934,5.832993169947771,23.331972679791082,1.7637926878264363,0.241,-3.0936228149620826,-0.47640115642339603,-0.7268425406383284,,NA,NA
11982,Travis Shaw,NA,3b,251.4,219.6,28.073007286137354,9.666774626153096,31.579011599028473,0.8045504718548394,0.221,-3.094058010847219,-10.477874925834538,-15.986034309320166,,735.23,NA
22275,Jake Burger,CHW,"3b, dh",189.5,170.5,22.68643043277477,7.7510225623433175,23.599519643092755,0.17877358490566037,0.24575,-3.132284557830065,-10.607327242736355,-16.183538974537253,,NA,NA
24618,Ryan Jeffers,MIN,catcher,265.6,238.4,30.33630244376571,10.437958386882837,32.08769767656307,0.3088372093023256,0.2162,-3.1421588266490597,-0.6407659673196651,-0.9776129998040644,,496.15,NA
12179,Maikel Franco,WSN,3b,237.4,219.6,23.78388146178989,8.105874252890027,28.92691479184746,0,0.2368,-3.147785718529942,-10.659821159285158,-16.263628645097327,,678.08,NA
sa1169803,Clay Dungan,KCR,ss,171,157.66666666666666,21.40833734475787,0.7276595744680852,18.25514585539617,3.890180032733224,0.25766666666666665,-3.166898893508311,-10.724546984126466,-16.362380468719593,,NA,NA
19864,Riley Adams,WSN,catcher,294.8,256.6,32.85883307157492,8.37727058030964,31.34565161562063,0.7798335897197646,0.2176,-3.1733304538507743,-0.7463271461693377,-1.1386670912842356,,NA,NA
sa916954,Oswaldo Cabrera,NYY,ss,183,169.75,21.524297659226214,6.162077219462027,21.3604121702855,3.9613203789272418,0.235,-3.192135542619793,-10.810009652250415,-16.492770376450494,,NA,NA
13499,Tom Murphy,SEA,catcher,265.4,235.4,29.18443639943237,10.352865619253956,32.238706234844415,0.7733090616843004,0.2138,-3.1955122681626413,-0.8214447668387037,-1.2532736188248705,,524.85,NA
11902,Hanser Alberto,NA,"2b, 3b",195.6,186.6,15.73266143208719,2.508897222547756,15.234549630844954,1.3374672448142506,0.274,-3.1987320094764087,-10.832348262074058,-16.52685226668024,,743.38,NA
13744,David Dahl,MIL,of,202.25,186.25,22.723426823264486,5.8234413746791995,22.200049758288397,1.6170928054044937,0.244,-3.2245748495484703,-10.919863766002589,-16.660374174347744,,696.31,NA
15402,Jack Mayfield,LAA,"3b, ss",218.25,201,24.059209141921908,7.3810972936637835,26.14500964461071,2.602679302080898,0.2275,-3.2255357273257195,-10.923117731226814,-16.665338730623134,drafted,743.62,1
4866,Jarrod Dyson,NA,of,200.4,180.8,21.3987673592573,2.012058813455855,14.28319710526263,12.116146098813537,0.2162,-3.256105169162857,-11.026639639025303,-16.823281517833976,,NA,NA
11905,Orlando Calixte,NA,of,230,211,25,4,20,8,0.218,-3.2607286972881826,-11.04229698909547,-16.84716984797596,,NA,NA
9345,Brock Holt,NA,"2b, 3b, of",274.4,243.8,26.94869328292381,3.0756262502132032,23.204447989651992,3.38669709489394,0.2364,-3.277054481920702,-11.097583453940649,-16.93152009362328,,NA,NA
5517,Kyle Higashioka,NYY,catcher,233.75,214.75,26.03238195624321,11.24700379030536,31.940297516533747,0.2620515695067265,0.21475,-3.2888749471368692,-1.1376128766812654,-1.7356495096645426,,610.31,NA
5384,Juan Lagares,NA,of,207.5,193,22.81388538122541,4.406762038651097,20.649794112550932,1.828255826367595,0.2475,-3.289786687872742,-11.140700441737176,-16.997303437202838,,NA,NA
8418,Ehire Adrianza,NA,"3b, ss",236.2,209.8,26.453918853352853,4.366366421498538,23.003819332441118,1.5644076835234053,0.2414,-3.2956982396930967,-11.160719620554802,-17.027846584710158,,NA,NA
18848,Yohel Pozo,TEX,dh,228,217.33333333333334,16.14102847867788,4.533421868083223,17.70403570901579,0.17592592592592593,0.26633333333333337,-3.3047095369726605,-11.19123593456177,-17.074405151801518,,NA,NA
sa872782,Oscar Gonzalez,NA,of,258.5,248.5,13.776647286821705,5.510658914728682,16.531976744186046,0.500968992248062,0.2655,-3.3192032077931093,-11.240318036300158,-17.149289435868397,,NA,NA
17216,Monte Harrison,MIA,of,214.5,194,23.094141604010023,6.440502297410192,20.262296365914786,9.08108813700919,0.20475,-3.331463434892973,-11.281836690980949,-17.21263421168429,,NA,NA
16542,Shed Long Jr.,NA,"2b, of",236.8,214,25.17779488134583,5.916314183670178,24.12313521240801,2.94635198686377,0.2284,-3.3422556526200244,-11.318384004289225,-17.268394240181962,,NA,NA
16542,Shed Long Jr.,NA,"2b, of",236.8,214,25.17779488134583,5.916314183670178,24.12313521240801,2.94635198686377,0.2284,-3.3422556526200244,-11.318384004289225,-17.268394240181962,,NA,NA
16852,John Nogowski,ATL,1b,231.8,204.2,25.566191917665005,4.852814521748331,23.453888879287042,1.1382131179384247,0.2408,-3.348777385759332,-11.340469532063356,-17.302090004565077,,747.15,NA
18889,Danny Mendick,CHW,"2b, ss",241,215.75,25.278082003753145,5.240345811358444,22.751390497689354,3.0552698277727885,0.23125,-3.357653286739328,-11.370527333176472,-17.34794902113649,,NA,NA
12858,Brian Goodwin,NA,of,217.5,193,25.049141232304702,6.404256587449543,24.196385639205843,2.732253753599589,0.22725,-3.365381043773121,-11.396697001415868,-17.38787593544876,,NA,NA
3298,Charlie Culberson,NA,"3b, of",215.4,198.6,21.992209853232502,4.639517622711743,21.01895253670595,3.29404701873052,0.2378,-3.368682091861619,-11.40787583803567,-17.404931423036402,,749.15,NA
16285,Michael Hermosillo,CHC,of,180,157.75,22.62920584596714,6.8697122643950115,21.12802752703548,3.592750869039611,0.2275,-3.396547049522685,-11.502239143494956,-17.54890098263609,,NA,NA
10067,Tomás Telis,LAD,catcher,222.33333333333334,210,16.193951903230452,2.788282479186334,14.943884968826168,0.5357429718875503,0.27066666666666667,-3.4077737155523153,-1.5402576945629087,-2.349962423178659,,NA,NA
19890,Emmanuel Rivera,KCR,3b,168.4,155.8,18.89698506200049,4.4028282909236625,18.831902936396624,1.4689965493443755,0.2526,-3.412421747398806,-11.555998025276834,-17.630920603473218,,NA,NA
sa918318,Miles Mastrobuoni,TBR,of,225.5,204,28.80421492921493,1.269707207207207,24.23326898326898,1.7775900900900898,0.242,-3.428659841584108,-11.610987530745389,-17.714817779884957,,NA,NA
19392,Zach McKinstry,LAD,"2b, of",196.6,178.2,23.003547279376562,5.001237598364602,23.337066568178454,1.9827018266678242,0.237,-3.429676184320046,-11.614429325317957,-17.720068906331125,,637.15,NA
16524,Ryan McBroom,NA,"1b, of",252.66666666666666,229.66666666666666,19.715026586670444,6.3488619085362545,20.38877253393103,0.33289415898111546,0.24833333333333332,-3.4314562738088306,-11.620457510618584,-17.729266074432566,,NA,NA
sa3006680,Doran Turchin,NA,of,339,304,31,10,30,5,0.188,-3.4399605973114378,-11.649256982922193,-17.773205265880694,,NA,NA
sa3008479,Michael Stefanic,LAA,ss,163.75,149,17.559483659849917,2.9134874262473507,16.011752090851807,0.9298114653147734,0.26425,-3.4454695673258633,-11.667912838300133,-17.801668398553346,,NA,NA
19703,Jake Noll,WSN,1b,162.8,152,18.347524733910006,4.174888986027521,20.023072597779873,0.3224086833996563,0.257,-3.4458410151490266,-11.669170728041998,-17.803587553793612,,NA,NA
sa3005898,Brayan Rocchio,CLE,ss,259,240.5,16.78239845261122,3.2562862669245645,14.277562862669246,3.7572533849129592,0.252,-3.4659941421199987,-11.7374182990397,-17.907712485539747,,NA,NA
12158,Austin Barnes,LAD,catcher,228,199.5,27.19370912731938,6.532569072874621,24.541963922525735,2.2313511061046967,0.22325,-3.46891248217143,-1.7473011137583545,-2.665847392812779,,648.62,NA
16417,Sergio Alcántara,CHC,"2b, ss",274.2,241.2,29.13744100700775,4.1631400779063705,23.149298372197535,3.5079670640518765,0.2238,-3.4816473238001397,-11.790427027143984,-17.988587601168312,,739.23,NA
sa3005788,Jose Rodriguez,CHW,ss,272,261,15.779005524861878,4.2578268876611425,14.025782688766114,4.2578268876611425,0.247,-3.4954924900459385,-11.837313000109676,-18.060121264030364,,NA,NA
11400,Ronald Torreyes,PHI,"3b, ss",232.75,216,22.466142735928397,3.7643896047335854,22.146720692917643,1.2569918754129874,0.24425,-3.5114062140134186,-11.891204041826072,-18.14234252052954,,750.15,NA
21560,Alfonso Rivas,CHC,"1b, of",210,186.25,23.121999817185287,3.337822254878868,19.477744066432056,0.8592897999936718,0.25025,-3.5114365418495384,-11.891306745548018,-18.14249921501524,,NA,NA
17975,Scott Kingery,PHI,"of, ss",222.75,204,24.11543957571905,6.374373708882886,22.384552081678056,4.122627125377404,0.2185,-3.553716614450051,-12.03448612712725,-18.36094718490552,,741.31,NA
20036,Isaac Paredes,DET,3b,173,150.8,19.937065799256956,4.55319272633441,17.931844188742133,0.07346072186836518,0.2536,-3.590103111988531,-12.157707207294711,-18.548944887601102,,719.85,NA
sa3006917,Bryan Lavastida,CLE,catcher,125.5,112.75,16.2343948214586,3.258340674872113,12.703838520302185,3.520527304398575,0.25175000000000003,-3.604451426236574,-2.2062970661663064,-3.3661349124644024,,NA,NA
21127,Alejo Lopez,CIN,"2b, 3b, of",142.25,129,17.432968454200058,0.37199267782426776,13.269060446478928,0.44639121338912136,0.27375000000000005,-3.6048603946746445,-12.20768201762089,-18.625191172093988,,NA,NA
16442,Ryan O'Hearn,KCR,1b,189.4,170.8,21.512033759387055,7.8531972098716665,24.358918718406233,0.1808114558472554,0.2316,-3.61378344526703,-12.237899488572026,-18.67129379603109,,750.69,NA
sa3005129,Nelson Velazquez,CHC,of,149.25,139.75,17.560165213673184,5.724641750005938,18.398648359740598,3.1392891714373947,0.23625,-3.6208461542595254,-12.261817004404469,-18.707784614197703,,NA,NA
sa3011471,Yolbert Sanchez,CHW,ss,150.33333333333334,144,16.58798527443106,1.0867469879518072,15.62198795180723,0.3622489959839358,0.269,-3.6318969699675305,-12.299240047027132,-18.764880737940313,,NA,NA
18872,Jahmai Jones,BAL,2b,209.25,189.75,22.23263922803055,5.293120181834708,19.896884724913956,3.566654396585457,0.22775,-3.63360998060068,-12.305041073089939,-18.773731330481805,,750.92,NA
sa3004047,Gabriel Arias,CLE,ss,271.5,250.5,16.2799815498155,3.506457564575646,13.274446494464943,1.2523062730627306,0.26,-3.6438836192909627,-12.33983224405461,-18.826812022572465,,NA,NA
14567,Franchy Cordero,BOS,of,166,150.4,21.365945932677004,4.233885043865093,18.640950317140593,2.349652802306378,0.2392,-3.65046307511413,-12.362113246852074,-18.860806022089303,,749.08,NA
19615,Luis Barrera,OAK,of,230.5,211,23.600186232616696,2.5211464235071186,18.557013967048828,4.085009108944888,0.23375,-3.650562609847499,-12.36245031631986,-18.861320287063336,,NA,NA
11936,Joe Panik,NA,2b,232.75,209.5,22.459169242981282,3.095316561757279,20.107402842765893,2.016401724041889,0.24075,-3.668090470185618,-12.421807551283278,-18.951881283577237,,NA,NA
